grid_x,grid_y,chiplet_id,chiplet_power,temperature,occupancy_mask,edge_mask,coord_x_norm,coord_y_norm
0.000000,0.000000,background,0.000000,46.310001,0,0,0.000000,0.000000
0.666667,0.000000,background,0.000000,46.400002,0,0,0.015873,0.000000
1.333333,0.000000,background,0.000000,46.560001,0,0,0.031746,0.000000
2.000000,0.000000,background,0.000000,46.759998,0,0,0.047619,0.000000
2.666667,0.000000,background,0.000000,46.980000,0,0,0.063492,0.000000
3.333333,0.000000,background,0.000000,47.209999,0,0,0.079365,0.000000
4.000000,0.000000,background,0.000000,47.450001,0,0,0.095238,0.000000
4.666667,0.000000,background,0.000000,47.700001,0,0,0.111111,0.000000
5.333333,0.000000,background,0.000000,47.939999,0,0,0.126984,0.000000
6.000000,0.000000,background,0.000000,48.180000,0,0,0.142857,0.000000
6.666667,0.000000,background,0.000000,48.419998,0,0,0.158730,0.000000
7.333333,0.000000,background,0.000000,48.660000,0,0,0.174603,0.000000
8.000000,0.000000,background,0.000000,48.880001,0,0,0.190476,0.000000
8.666667,0.000000,background,0.000000,49.099998,0,0,0.206349,0.000000
9.333333,0.000000,background,0.000000,49.310001,0,0,0.222222,0.000000
10.000000,0.000000,background,0.000000,49.520000,0,0,0.238095,0.000000
10.666667,0.000000,background,0.000000,49.709999,0,0,0.253968,0.000000
11.333333,0.000000,background,0.000000,49.900002,0,0,0.269841,0.000000
12.000000,0.000000,background,0.000000,50.080002,0,0,0.285714,0.000000
12.666667,0.000000,background,0.000000,50.250000,0,0,0.301587,0.000000
13.333333,0.000000,background,0.000000,50.419998,0,0,0.317460,0.000000
14.000000,0.000000,background,0.000000,50.580002,0,0,0.333333,0.000000
14.666667,0.000000,background,0.000000,50.720001,0,0,0.349206,0.000000
15.333333,0.000000,background,0.000000,50.869999,0,0,0.365079,0.000000
16.000000,0.000000,background,0.000000,51.000000,0,0,0.380952,0.000000
16.666666,0.000000,background,0.000000,51.130001,0,0,0.396825,0.000000
17.333334,0.000000,background,0.000000,51.250000,0,0,0.412698,0.000000
18.000000,0.000000,background,0.000000,51.360001,0,0,0.428571,0.000000
18.666666,0.000000,background,0.000000,51.470001,0,0,0.444444,0.000000
19.333334,0.000000,background,0.000000,51.580002,0,0,0.460317,0.000000
20.000000,0.000000,background,0.000000,51.680000,0,0,0.476190,0.000000
20.666666,0.000000,background,0.000000,51.779999,0,0,0.492063,0.000000
21.333334,0.000000,background,0.000000,51.869999,0,0,0.507937,0.000000
22.000000,0.000000,background,0.000000,51.959999,0,0,0.523810,0.000000
22.666666,0.000000,background,0.000000,52.049999,0,0,0.539683,0.000000
23.333334,0.000000,background,0.000000,52.150002,0,0,0.555556,0.000000
24.000000,0.000000,background,0.000000,52.240002,0,0,0.571429,0.000000
24.666666,0.000000,background,0.000000,52.349998,0,0,0.587302,0.000000
25.333334,0.000000,background,0.000000,52.459999,0,0,0.603175,0.000000
26.000000,0.000000,background,0.000000,52.580002,0,0,0.619048,0.000000
