grid_x,grid_y,chiplet_id,chiplet_power,temperature,occupancy_mask,edge_mask,coord_x_norm,coord_y_norm
0.000000,0.000000,background,0.000000,41.830002,0,0,0.000000,0.000000
0.476190,0.000000,background,0.000000,41.880001,0,0,0.015873,0.000000
0.952381,0.000000,background,0.000000,41.980000,0,0,0.031746,0.000000
1.428571,0.000000,background,0.000000,42.110001,0,0,0.047619,0.000000
1.904762,0.000000,background,0.000000,42.279999,0,0,0.063492,0.000000
2.380952,0.000000,background,0.000000,42.480000,0,0,0.079365,0.000000
2.857143,0.000000,background,0.000000,42.709999,0,0,0.095238,0.000000
3.333333,0.000000,background,0.000000,42.970001,0,0,0.111111,0.000000
3.809524,0.000000,background,0.000000,43.270000,0,0,0.126984,0.000000
4.285714,0.000000,background,0.000000,43.599998,0,0,0.142857,0.000000
4.761905,0.000000,background,0.000000,43.980000,0,0,0.158730,0.000000
5.238095,0.000000,background,0.000000,44.410000,0,0,0.174603,0.000000
5.714286,0.000000,background,0.000000,44.900002,0,0,0.190476,0.000000
6.190476,0.000000,background,0.000000,45.459999,0,0,0.206349,0.000000
6.666667,0.000000,background,0.000000,46.099998,0,0,0.222222,0.000000
7.142857,0.000000,background,0.000000,46.849998,0,0,0.238095,0.000000
7.619048,0.000000,background,0.000000,47.740002,0,0,0.253968,0.000000
8.095238,0.000000,background,0.000000,48.810001,0,0,0.269841,0.000000
8.571428,0.000000,background,0.000000,50.049999,0,0,0.285714,0.000000
9.047619,0.000000,background,0.000000,51.099998,0,0,0.301587,0.000000
9.523809,0.000000,background,0.000000,51.790001,0,0,0.317460,0.000000
10.000000,0.000000,background,0.000000,51.730000,0,0,0.333333,0.000000
10.476191,0.000000,background,0.000000,50.869999,0,0,0.349206,0.000000
10.952381,0.000000,background,0.000000,50.080002,0,0,0.365079,0.000000
11.428572,0.000000,background,0.000000,49.380001,0,0,0.380952,0.000000
11.904762,0.000000,background,0.000000,48.910000,0,0,0.396825,0.000000
12.380953,0.000000,background,0.000000,48.630001,0,0,0.412698,0.000000
12.857142,0.000000,background,0.000000,48.490002,0,0,0.428571,0.000000
13.333333,0.000000,background,0.000000,48.430000,0,0,0.444444,0.000000
13.809524,0.000000,background,0.000000,48.439999,0,0,0.460317,0.000000
14.285714,0.000000,background,0.000000,48.500000,0,0,0.476190,0.000000
14.761905,0.000000,background,0.000000,48.599998,0,0,0.492063,0.000000
15.238095,0.000000,background,0.000000,48.709999,0,0,0.507937,0.000000
15.714286,0.000000,background,0.000000,48.779999,0,0,0.523810,0.000000
16.190475,0.000000,background,0.000000,48.740002,0,0,0.539683,0.000000
16.666666,0.000000,background,0.000000,48.560001,0,0,0.555556,0.000000
17.142857,0.000000,background,0.000000,48.220001,0,0,0.571429,0.000000
17.619047,0.000000,background,0.000000,47.720001,0,0,0.587302,0.000000
18.095238,0.000000,background,0.000000,47.130001,0,0,0.603175,0.000000
18.571428,0.000000,background,0.000000,46.500000,0,0,0.619048,0.000000
19.047619,0.000000,background,0.000000,45.889999,0,0,0.634921,0.000000
19.523809,0.000000,background,0.000000,45.320000,0,0,0.650794,0.000000
20.000000,0.000000,background,0.000000,44.799999,0,0,0.666667,0.000000
20.476191,0.000000,background,0.000000,44.320000,0,0,0.682540,0.000000
20.952381,0.000000,background,0.000000,43.900002,0,0,0.698413,0.000000
21.428572,0.000000,background,0.000000,43.500000,0,0,0.714286,0.000000
21.904762,0.000000,background,0.000000,43.139999,0,0,0.730159,0.000000
22.380953,0.000000,background,0.000000,42.810001,0,0,0.746032,0.000000
22.857143,0.000000,background,0.000000,42.500000,0,0,0.761905,0.000000
23.333334,0.000000,background,0.000000,42.209999,0,0,0.777778,0.000000
23.809525,0.000000,background,0.000000,41.939999,0,0,0.793651,0.000000
24.285715,0.000000,background,0.000000,41.689999,0,0,0.809524,0.000000
24.761906,0.000000,background,0.000000,41.450001,0,0,0.825397,0.000000
25.238094,0.000000,background,0.000000,41.220001,0,0,0.841270,0.000000
25.714285,0.000000,background,0.000000,41.009998,0,0,0.857143,0.000000
26.190475,0.000000,background,0.000000,40.799999,0,0,0.873016,0.000000
26.666666,0.000000,background,0.000000,40.610001,0,0,0.888889,0.000000
27.142857,0.000000,background,0.000000,40.430000,0,0,0.904762,0.000000
27.619047,0.000000,background,0.000000,40.259998,0,0,0.920635,0.000000
28.095238,0.000000,background,0.000000,40.099998,0,0,0.936508,0.000000
28.571428,0.000000,background,0.000000,39.970001,0,0,0.952381,0.000000
29.047619,0.000000,background,0.000000,39.849998,0,0,0.968254,0.000000
29.523809,0.000000,background,0.000000,39.770000,0,0,0.984127,0.000000
30.000000,0.000000,background,0.000000,39.720001,0,0,1.000000,0.000000
0.000000,0.396825,background,0.000000,41.910000,0,0,0.000000,0.015873
0.476190,0.396825,background,0.000000,41.959999,0,0,0.015873,0.015873
0.952381,0.396825,background,0.000000,42.060001,0,0,0.031746,0.015873
1.428571,0.396825,background,0.000000,42.200001,0,0,0.047619,0.015873
1.904762,0.396825,background,0.000000,42.369999,0,0,0.063492,0.015873
2.380952,0.396825,background,0.000000,42.580002,0,0,0.079365,0.015873
2.857143,0.396825,background,0.000000,42.810001,0,0,0.095238,0.015873
3.333333,0.396825,background,0.000000,43.080002,0,0,0.111111,0.015873
3.809524,0.396825,background,0.000000,43.380001,0,0,0.126984,0.015873
4.285714,0.396825,background,0.000000,43.730000,0,0,0.142857,0.015873
4.761905,0.396825,background,0.000000,44.119999,0,0,0.158730,0.015873
5.238095,0.396825,background,0.000000,44.560001,0,0,0.174603,0.015873
5.714286,0.396825,background,0.000000,45.070000,0,0,0.190476,0.015873
6.190476,0.396825,background,0.000000,45.650002,0,0,0.206349,0.015873
6.666667,0.396825,background,0.000000,46.320000,0,0,0.222222,0.015873
7.142857,0.396825,background,0.000000,47.070000,0,0,0.238095,0.015873
7.619048,0.396825,background,0.000000,47.959999,0,0,0.253968,0.015873
8.095238,0.396825,background,0.000000,49.009998,0,0,0.269841,0.015873
8.571428,0.396825,background,0.000000,50.240002,0,0,0.285714,0.015873
9.047619,0.396825,background,0.000000,51.320000,0,0,0.301587,0.015873
9.523809,0.396825,background,0.000000,52.009998,0,0,0.317460,0.015873
10.000000,0.396825,background,0.000000,51.950001,0,0,0.333333,0.015873
10.476191,0.396825,background,0.000000,51.090000,0,1,0.349206,0.015873
10.952381,0.396825,background,0.000000,50.270000,0,1,0.365079,0.015873
11.428572,0.396825,background,0.000000,49.560001,0,1,0.380952,0.015873
11.904762,0.396825,background,0.000000,49.139999,0,1,0.396825,0.015873
12.380953,0.396825,background,0.000000,48.919998,0,1,0.412698,0.015873
